SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM,GAME_DATE,GAME_ID,MATCHUP,TEAM_ID,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
22022,1630572,sandro mamukelashvili,SAS,2023-04-08,0022201214,SAS vs. MIN,1610612759,26,7,13,0.538,2,4,0.5,0,0,,3,3,6,4,1,0,1,2,16
22022,1630572,sandro mamukelashvili,SAS,2023-04-06,0022201199,SAS vs. POR,1610612759,21,2,8,0.25,0,2,0.0,0,0,,4,3,7,1,2,1,1,0,4
22022,1630572,sandro mamukelashvili,SAS,2023-04-04,0022201188,SAS @ PHX,1610612759,29,4,6,0.667,1,3,0.333,4,6,0.667,2,6,8,2,0,0,4,1,13
22022,1630572,sandro mamukelashvili,SAS,2023-04-02,0022201170,SAS @ SAC,1610612759,17,2,5,0.4,0,1,0.0,2,2,1.0,3,2,5,1,1,0,2,0,6
22022,1630572,sandro mamukelashvili,SAS,2023-03-31,0022201158,SAS @ GSW,1610612759,29,6,12,0.5,0,2,0.0,1,1,1.0,7,4,11,4,1,1,1,2,13
22022,1630572,sandro mamukelashvili,SAS,2023-03-29,0022201143,SAS vs. UTA,1610612759,29,7,14,0.5,2,6,0.333,1,1,1.0,3,5,8,5,0,0,3,1,17
22022,1630572,sandro mamukelashvili,SAS,2023-03-26,0022201116,SAS @ BOS,1610612759,22,5,10,0.5,1,4,0.25,2,3,0.667,0,5,5,3,0,0,1,2,13
22022,1630572,sandro mamukelashvili,SAS,2023-03-24,0022201098,SAS @ WAS,1610612759,28,5,8,0.625,0,2,0.0,0,0,,3,2,5,3,0,0,1,2,10
22022,1630572,sandro mamukelashvili,SAS,2023-03-22,0022201089,SAS @ MIL,1610612759,28,6,13,0.462,0,4,0.0,0,0,,1,6,7,2,0,2,1,3,12
22022,1630572,sandro mamukelashvili,SAS,2023-03-21,0022201080,SAS @ NOP,1610612759,25,7,14,0.5,3,6,0.5,3,3,1.0,1,4,5,3,3,0,2,1,20
22022,1630572,sandro mamukelashvili,SAS,2023-03-19,0022201065,SAS vs. ATL,1610612759,19,2,7,0.286,1,3,0.333,2,2,1.0,4,2,6,5,0,1,0,1,7
22022,1630572,sandro mamukelashvili,SAS,2023-03-17,0022201052,SAS vs. MEM,1610612759,23,2,6,0.333,0,1,0.0,2,4,0.5,8,6,14,2,1,0,1,0,6
22022,1630572,sandro mamukelashvili,SAS,2023-03-15,0022201040,SAS vs. DAL,1610612759,33,4,13,0.308,2,7,0.286,0,0,,3,4,7,2,0,0,0,3,10
22022,1630572,sandro mamukelashvili,SAS,2023-03-14,0022201032,SAS vs. ORL,1610612759,21,2,5,0.4,2,4,0.5,1,2,0.5,2,5,7,3,0,0,2,3,7
22022,1630572,sandro mamukelashvili,SAS,2023-03-12,0022201018,SAS vs. OKC,1610612759,17,1,6,0.167,0,3,0.0,4,6,0.667,1,6,7,0,0,1,2,1,6
22022,1630572,sandro mamukelashvili,SAS,2023-03-10,0022201002,SAS vs. DEN,1610612759,12,4,5,0.8,2,3,0.667,1,2,0.5,1,3,4,2,0,0,0,3,11
22022,1630572,sandro mamukelashvili,SAS,2023-03-05,0022200967,SAS @ HOU,1610612759,17,2,8,0.25,1,3,0.333,1,1,1.0,2,2,4,0,1,0,1,5,6
22022,1630572,sandro mamukelashvili,SAS,2023-03-04,0022200959,SAS vs. HOU,1610612759,16,2,2,1.0,2,2,1.0,0,0,,1,1,2,0,0,0,1,3,6
22022,1630572,sandro mamukelashvili,SAS,2023-02-16,0022200883,MIL @ CHI,1610612749,19,0,4,0.0,0,4,0.0,2,2,1.0,2,3,5,0,1,2,0,2,2
22022,1630572,sandro mamukelashvili,SAS,2023-02-10,0022200845,MIL @ LAC,1610612749,10,1,4,0.25,0,1,0.0,0,0,,2,1,3,2,0,0,0,1,2
22022,1630572,sandro mamukelashvili,SAS,2023-02-09,0022200834,MIL @ LAL,1610612749,13,2,4,0.5,1,2,0.5,1,2,0.5,2,1,3,0,1,0,1,2,6
22022,1630572,sandro mamukelashvili,SAS,2023-02-06,0022200815,MIL @ POR,1610612749,4,0,0,,0,0,,2,2,1.0,0,1,1,0,0,0,2,0,2
22022,1630572,sandro mamukelashvili,SAS,2023-01-29,0022200755,MIL vs. NOP,1610612749,3,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,0,2
22022,1630572,sandro mamukelashvili,SAS,2023-01-14,0022200641,MIL @ MIA,1610612749,7,2,4,0.5,1,3,0.333,0,0,,0,0,0,0,0,0,0,2,5
22022,1630572,sandro mamukelashvili,SAS,2023-01-12,0022200628,MIL @ MIA,1610612749,17,1,2,0.5,0,1,0.0,0,0,,1,4,5,1,1,0,1,0,2
22022,1630572,sandro mamukelashvili,SAS,2023-01-04,0022200569,MIL @ TOR,1610612749,10,0,1,0.0,0,1,0.0,0,0,,1,1,2,1,0,0,0,1,0
22022,1630572,sandro mamukelashvili,SAS,2023-01-01,0022200548,MIL vs. WAS,1610612749,13,0,3,0.0,0,2,0.0,2,2,1.0,0,4,4,3,0,0,0,1,2
22022,1630572,sandro mamukelashvili,SAS,2022-12-30,0022200533,MIL vs. MIN,1610612749,4,0,2,0.0,0,1,0.0,0,0,,1,1,2,0,0,1,1,0,0
22022,1630572,sandro mamukelashvili,SAS,2022-12-25,0022200495,MIL @ BOS,1610612749,4,0,2,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0
22022,1630572,sandro mamukelashvili,SAS,2022-12-17,0022200442,MIL vs. UTA,1610612749,23,1,2,0.5,1,1,1.0,0,0,,4,4,8,6,0,0,0,2,3
22022,1630572,sandro mamukelashvili,SAS,2022-12-07,0022200369,MIL vs. SAC,1610612749,1,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0
22022,1630572,sandro mamukelashvili,SAS,2022-12-05,0022200353,MIL @ ORL,1610612749,23,3,5,0.6,2,3,0.667,0,0,,2,4,6,2,1,1,2,3,8
22022,1630572,sandro mamukelashvili,SAS,2022-12-03,0022200339,MIL @ CHA,1610612749,15,2,6,0.333,1,4,0.25,1,2,0.5,0,6,6,0,0,1,0,1,6
22022,1630572,sandro mamukelashvili,SAS,2022-11-27,0022200298,MIL vs. DAL,1610612749,7,0,1,0.0,0,0,,0,0,,0,2,2,0,0,0,1,1,0
22022,1630572,sandro mamukelashvili,SAS,2022-11-25,0022200280,MIL vs. CLE,1610612749,9,1,2,0.5,0,1,0.0,1,2,0.5,0,1,1,0,0,0,0,1,3
22022,1630572,sandro mamukelashvili,SAS,2022-11-21,0022200251,MIL vs. POR,1610612749,1,1,1,1.0,0,0,,0,0,,1,0,1,0,0,0,0,0,2
22022,1630572,sandro mamukelashvili,SAS,2022-11-16,0022200216,MIL vs. CLE,1610612749,8,1,3,0.333,0,2,0.0,3,6,0.5,0,0,0,0,0,0,0,1,5
22022,1630572,sandro mamukelashvili,SAS,2022-11-14,0022200204,MIL vs. ATL,1610612749,2,1,1,1.0,0,0,,0,0,,0,0,0,1,0,0,0,0,2
22022,1630572,sandro mamukelashvili,SAS,2022-11-11,0022200180,MIL @ SAS,1610612749,8,1,4,0.25,1,2,0.5,0,0,,2,2,4,0,0,0,0,0,3
22022,1630572,sandro mamukelashvili,SAS,2022-11-09,0022200168,MIL @ OKC,1610612749,6,0,2,0.0,0,1,0.0,0,0,,0,3,3,0,0,0,0,1,0
22022,1630572,sandro mamukelashvili,SAS,2022-11-07,0022200149,MIL @ ATL,1610612749,6,1,3,0.333,0,2,0.0,0,0,,0,0,0,0,0,0,0,0,2
22022,1630572,sandro mamukelashvili,SAS,2022-10-22,0022200033,MIL vs. HOU,1610612749,2,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0
22022,1630200,tre jones,SAS,2023-04-09,0022201224,SAS @ DAL,1610612759,23,6,9,0.667,1,2,0.5,0,0,,0,3,3,8,0,0,1,1,13
22022,1630200,tre jones,SAS,2023-04-08,0022201214,SAS vs. MIN,1610612759,32,9,14,0.643,1,3,0.333,2,4,0.5,1,9,10,12,0,0,1,1,21
22022,1630200,tre jones,SAS,2023-04-06,0022201199,SAS vs. POR,1610612759,31,5,11,0.455,1,3,0.333,7,7,1.0,3,1,4,10,1,0,2,0,18
22022,1630200,tre jones,SAS,2023-04-04,0022201188,SAS @ PHX,1610612759,29,7,12,0.583,2,3,0.667,4,4,1.0,1,2,3,9,1,0,3,1,20
22022,1630200,tre jones,SAS,2023-04-02,0022201170,SAS @ SAC,1610612759,33,7,11,0.636,0,0,,3,3,1.0,2,8,10,11,1,0,1,1,17
22022,1630200,tre jones,SAS,2023-03-31,0022201158,SAS @ GSW,1610612759,30,3,7,0.429,1,2,0.5,3,4,0.75,1,1,2,6,1,0,1,1,10
22022,1630200,tre jones,SAS,2023-03-29,0022201143,SAS vs. UTA,1610612759,28,8,12,0.667,1,2,0.5,0,1,0.0,0,1,1,6,3,0,2,4,17
22022,1630200,tre jones,SAS,2023-03-26,0022201116,SAS @ BOS,1610612759,26,4,9,0.444,1,1,1.0,2,3,0.667,1,4,5,4,3,0,1,2,11
22022,1630200,tre jones,SAS,2023-03-24,0022201098,SAS @ WAS,1610612759,29,5,9,0.556,0,1,0.0,0,0,,1,1,2,12,2,0,0,3,10
22022,1630200,tre jones,SAS,2023-03-21,0022201080,SAS @ NOP,1610612759,32,7,13,0.538,1,3,0.333,0,1,0.0,1,4,5,8,1,0,2,1,15
22022,1630200,tre jones,SAS,2023-03-19,0022201065,SAS vs. ATL,1610612759,29,4,10,0.4,0,1,0.0,3,3,1.0,0,2,2,6,1,1,0,1,11
22022,1630200,tre jones,SAS,2023-03-17,0022201052,SAS vs. MEM,1610612759,34,2,4,0.5,0,1,0.0,4,6,0.667,1,2,3,9,2,0,2,2,8
22022,1630200,tre jones,SAS,2023-03-15,0022201040,SAS vs. DAL,1610612759,32,6,11,0.545,0,1,0.0,1,2,0.5,0,1,1,5,1,0,0,1,13
22022,1630200,tre jones,SAS,2023-03-10,0022201002,SAS vs. DEN,1610612759,25,5,7,0.714,0,1,0.0,4,5,0.8,0,2,2,8,3,0,3,1,14
22022,1630200,tre jones,SAS,2023-03-04,0022200959,SAS vs. HOU,1610612759,25,5,9,0.556,1,1,1.0,1,1,1.0,0,1,1,4,0,0,0,1,12
22022,1630200,tre jones,SAS,2023-03-02,0022200944,SAS vs. IND,1610612759,21,1,6,0.167,0,1,0.0,0,0,,1,3,4,5,0,0,0,2,2
22022,1630200,tre jones,SAS,2023-02-11,0022200850,SAS @ ATL,1610612759,25,3,8,0.375,0,1,0.0,2,2,1.0,3,4,7,3,2,0,2,0,8
22022,1630200,tre jones,SAS,2023-02-01,0022200775,SAS vs. SAC,1610612759,9,0,0,,0,0,,0,0,,0,0,0,4,0,0,1,0,0
22022,1630200,tre jones,SAS,2023-01-30,0022200760,SAS vs. WAS,1610612759,31,4,9,0.444,0,2,0.0,1,1,1.0,1,3,4,9,0,0,1,1,9
22022,1630200,tre jones,SAS,2023-01-28,0022200748,SAS vs. PHX,1610612759,28,3,10,0.3,0,0,,1,2,0.5,0,3,3,4,3,0,0,2,7
22022,1630200,tre jones,SAS,2023-01-26,0022200735,SAS @ LAC,1610612759,27,4,10,0.4,0,1,0.0,0,0,,0,2,2,4,0,0,2,3,8
22022,1630200,tre jones,SAS,2023-01-25,0022200729,SAS @ LAL,1610612759,26,3,15,0.2,0,5,0.0,0,0,,1,2,3,6,4,0,1,0,6
22022,1630200,tre jones,SAS,2023-01-23,0022200711,SAS @ POR,1610612759,24,5,11,0.455,0,2,0.0,2,2,1.0,0,2,2,7,2,1,1,0,12
22022,1630200,tre jones,SAS,2023-01-20,0022200687,SAS vs. LAC,1610612759,30,3,6,0.5,1,1,1.0,1,2,0.5,1,0,1,8,1,0,0,1,8
22022,1630200,tre jones,SAS,2023-01-17,0022200666,SAS vs. BKN,1610612759,33,4,14,0.286,1,6,0.167,4,4,1.0,1,3,4,5,0,0,2,1,13
22022,1630200,tre jones,SAS,2023-01-15,0022200652,SAS vs. SAC,1610612759,35,7,13,0.538,0,1,0.0,2,2,1.0,3,4,7,8,0,0,1,1,16
22022,1630200,tre jones,SAS,2023-01-13,0022200635,SAS vs. GSW,1610612759,30,7,11,0.636,2,2,1.0,5,5,1.0,0,1,1,5,0,0,2,2,21
22022,1630200,tre jones,SAS,2023-01-11,0022200623,SAS @ MEM,1610612759,30,9,19,0.474,2,5,0.4,2,2,1.0,3,3,6,6,3,1,0,1,22
22022,1630200,tre jones,SAS,2023-01-09,0022200608,SAS @ MEM,1610612759,30,6,16,0.375,1,4,0.25,5,5,1.0,0,4,4,7,0,0,2,1,18
22022,1630200,tre jones,SAS,2023-01-07,0022200591,SAS vs. BOS,1610612759,30,8,18,0.444,0,1,0.0,2,2,1.0,1,4,5,5,1,0,1,2,18
22022,1630200,tre jones,SAS,2023-01-06,0022200585,SAS vs. DET,1610612759,32,11,18,0.611,1,3,0.333,2,2,1.0,0,3,3,3,2,0,4,1,25
22022,1630200,tre jones,SAS,2023-01-04,0022200568,SAS @ NYK,1610612759,26,6,15,0.4,0,4,0.0,2,2,1.0,1,3,4,6,1,0,2,0,14
22022,1630200,tre jones,SAS,2023-01-02,0022200555,SAS @ BKN,1610612759,23,3,8,0.375,0,3,0.0,0,0,,0,1,1,7,2,0,1,0,6
22022,1630200,tre jones,SAS,2022-12-31,0022200542,SAS vs. DAL,1610612759,32,7,11,0.636,0,2,0.0,4,6,0.667,0,5,5,6,0,0,2,1,18
22022,1630200,tre jones,SAS,2022-12-29,0022200527,SAS vs. NYK,1610612759,33,5,13,0.385,1,4,0.25,2,4,0.5,2,6,8,6,0,1,2,1,13
22022,1630200,tre jones,SAS,2022-12-27,0022200511,SAS @ OKC,1610612759,29,6,13,0.462,1,6,0.167,1,1,1.0,2,2,4,5,4,0,3,3,14
22022,1630200,tre jones,SAS,2022-12-26,0022200503,SAS vs. UTA,1610612759,27,5,10,0.5,1,1,1.0,0,0,,0,5,5,5,1,0,0,1,11
22022,1630200,tre jones,SAS,2022-12-23,0022200479,SAS @ ORL,1610612759,27,7,10,0.7,2,2,1.0,0,0,,1,3,4,8,2,0,3,1,16
22022,1630200,tre jones,SAS,2022-12-22,0022200477,SAS @ NOP,1610612759,28,7,12,0.583,1,3,0.333,4,4,1.0,0,2,2,3,0,0,2,2,19
22022,1630200,tre jones,SAS,2022-12-19,0022200455,SAS @ HOU,1610612759,28,5,13,0.385,1,5,0.2,2,2,1.0,2,4,6,8,1,0,1,0,13
22022,1630200,tre jones,SAS,2022-12-17,0022200439,SAS vs. MIA,1610612759,32,2,10,0.2,0,2,0.0,5,6,0.833,0,3,3,9,1,0,4,1,9
22022,1630200,tre jones,SAS,2022-12-14,0022200420,SAS vs. POR,1610612759,25,5,11,0.455,0,0,,0,0,,2,2,4,6,0,0,0,1,10
22022,1630200,tre jones,SAS,2022-12-12,0022200406,SAS vs. CLE,1610612759,29,6,11,0.545,0,0,,3,3,1.0,1,3,4,5,2,0,3,2,15
22022,1630200,tre jones,SAS,2022-12-10,0022200387,SAS @ MIA,1610612759,36,2,8,0.25,0,1,0.0,6,8,0.75,0,4,4,4,2,1,1,2,10
22022,1630200,tre jones,SAS,2022-12-08,0022200375,SAS vs. HOU,1610612759,35,10,16,0.625,2,6,0.333,4,4,1.0,1,2,3,5,0,0,0,1,26
22022,1630200,tre jones,SAS,2022-12-04,0022200345,SAS vs. PHX,1610612759,29,5,11,0.455,0,3,0.0,0,0,,1,1,2,3,2,1,3,0,10
22022,1630200,tre jones,SAS,2022-12-02,0022200333,SAS vs. NOP,1610612759,34,3,9,0.333,1,3,0.333,2,2,1.0,1,4,5,9,2,0,0,1,9
22022,1630200,tre jones,SAS,2022-11-30,0022200319,SAS @ OKC,1610612759,32,6,14,0.429,0,3,0.0,3,3,1.0,1,3,4,5,1,0,3,2,15
22022,1630200,tre jones,SAS,2022-11-26,0022200288,SAS vs. LAL,1610612759,36,9,13,0.692,0,1,0.0,5,7,0.714,3,5,8,13,2,0,1,2,23
22022,1630200,tre jones,SAS,2022-11-25,0022200282,SAS vs. LAL,1610612759,33,7,13,0.538,2,5,0.4,3,3,1.0,1,1,2,5,2,0,4,2,19
22022,1630200,tre jones,SAS,2022-11-23,0022200269,SAS vs. NOP,1610612759,31,1,8,0.125,1,7,0.143,6,6,1.0,0,0,0,9,2,0,3,2,9
22022,1630200,tre jones,SAS,2022-11-20,0022200247,SAS @ LAL,1610612759,26,5,12,0.417,0,1,0.0,0,0,,0,2,2,4,0,0,3,1,10
22022,1630200,tre jones,SAS,2022-11-19,0022200239,SAS @ LAC,1610612759,26,3,13,0.231,0,2,0.0,0,0,,1,1,2,10,1,0,1,2,6
22022,1630200,tre jones,SAS,2022-11-17,0022200222,SAS @ SAC,1610612759,29,7,13,0.538,1,2,0.5,0,0,,0,1,1,4,2,0,3,2,15
22022,1630200,tre jones,SAS,2022-11-15,0022200209,SAS @ POR,1610612759,23,1,6,0.167,0,1,0.0,0,0,,0,2,2,10,3,0,0,1,2
22022,1630200,tre jones,SAS,2022-11-11,0022200180,SAS vs. MIL,1610612759,30,4,7,0.571,1,1,1.0,0,0,,0,5,5,9,1,1,1,2,9
22022,1630200,tre jones,SAS,2022-11-09,0022200169,SAS vs. MEM,1610612759,37,4,13,0.308,1,4,0.25,2,2,1.0,0,4,4,11,1,0,2,2,11
22022,1630200,tre jones,SAS,2022-11-07,0022200154,SAS vs. DEN,1610612759,33,9,13,0.692,1,2,0.5,1,1,1.0,1,2,3,9,3,0,3,3,20
22022,1630200,tre jones,SAS,2022-11-05,0022200138,SAS @ DEN,1610612759,24,2,7,0.286,0,1,0.0,0,0,,0,0,0,7,1,0,1,1,4
22022,1630200,tre jones,SAS,2022-11-04,0022200126,SAS vs. LAC,1610612759,33,7,15,0.467,3,5,0.6,1,1,1.0,0,2,2,6,2,0,1,3,18
22022,1630200,tre jones,SAS,2022-11-02,0022200114,SAS vs. TOR,1610612759,22,3,9,0.333,1,2,0.5,0,0,,0,8,8,7,1,0,2,1,7
22022,1630200,tre jones,SAS,2022-10-30,0022200092,SAS vs. MIN,1610612759,32,2,12,0.167,1,2,0.5,5,7,0.714,1,1,2,8,0,0,2,3,10
22022,1630200,tre jones,SAS,2022-10-28,0022200077,SAS vs. CHI,1610612759,33,3,8,0.375,1,2,0.5,4,4,1.0,2,2,4,8,1,0,5,0,11
22022,1630200,tre jones,SAS,2022-10-26,0022200062,SAS @ MIN,1610612759,33,3,12,0.25,1,3,0.333,6,6,1.0,2,5,7,3,1,0,1,2,13
22022,1630200,tre jones,SAS,2022-10-24,0022200050,SAS @ MIN,1610612759,30,3,10,0.3,1,4,0.25,1,1,1.0,0,7,7,8,3,0,1,3,8
22022,1630200,tre jones,SAS,2022-10-22,0022200028,SAS @ PHI,1610612759,30,6,12,0.5,0,0,,5,5,1.0,0,1,1,4,1,0,4,1,17
22022,1630200,tre jones,SAS,2022-10-21,0022200018,SAS @ IND,1610612759,35,6,12,0.5,1,3,0.333,5,6,0.833,1,3,4,4,2,0,3,4,18
22022,1630200,tre jones,SAS,2022-10-19,0022200011,SAS vs. CHA,1610612759,24,5,8,0.625,1,2,0.5,3,3,1.0,2,1,3,2,1,2,0,3,14
22022,203200,justin holiday,DEN,2023-04-09,0022201224,DAL vs. SAS,1610612742,23,2,9,0.222,1,5,0.2,0,0,,0,2,2,0,1,0,0,3,5
22022,203200,justin holiday,DEN,2023-04-07,0022201210,DAL vs. CHI,1610612742,26,5,11,0.455,1,6,0.167,0,1,0.0,1,5,6,3,2,1,1,2,11
22022,203200,justin holiday,DEN,2023-04-01,0022201161,DAL @ MIA,1610612742,4,0,1,0.0,0,1,0.0,3,3,1.0,0,0,0,0,0,0,0,0,3
22022,203200,justin holiday,DEN,2023-03-27,0022201123,DAL @ IND,1610612742,9,1,2,0.5,0,1,0.0,2,2,1.0,0,2,2,0,0,0,1,0,4
22022,203200,justin holiday,DEN,2023-03-26,0022201113,DAL @ CHA,1610612742,14,0,2,0.0,0,2,0.0,0,0,,0,1,1,1,0,0,0,1,0
22022,203200,justin holiday,DEN,2023-03-24,0022201101,DAL vs. CHA,1610612742,1,0,2,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,2,0
22022,203200,justin holiday,DEN,2023-03-22,0022201086,DAL vs. GSW,1610612742,23,2,6,0.333,1,5,0.2,0,0,,0,2,2,1,0,0,0,4,5
22022,203200,justin holiday,DEN,2023-03-17,0022201054,DAL @ LAL,1610612742,16,1,1,1.0,0,0,,0,0,,1,1,2,1,2,2,1,1,2
22022,203200,justin holiday,DEN,2023-03-15,0022201040,DAL @ SAS,1610612742,12,0,1,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,1,0,0
22022,203200,justin holiday,DEN,2023-03-13,0022201023,DAL vs. MEM,1610612742,17,4,7,0.571,1,3,0.333,0,0,,0,2,2,2,1,0,1,1,9
22022,203200,justin holiday,DEN,2023-03-11,0022201010,DAL @ MEM,1610612742,13,1,4,0.25,1,3,0.333,0,0,,0,1,1,1,0,0,0,1,3
22022,203200,justin holiday,DEN,2023-03-08,0022200988,DAL @ NOP,1610612742,16,0,5,0.0,0,5,0.0,0,0,,0,3,3,1,0,0,1,2,0
22022,203200,justin holiday,DEN,2023-03-07,0022200983,DAL vs. UTA,1610612742,31,4,9,0.444,3,7,0.429,0,0,,0,2,2,2,2,3,2,4,11
22022,203200,justin holiday,DEN,2023-03-05,0022200962,DAL vs. PHX,1610612742,13,2,2,1.0,1,1,1.0,0,0,,0,2,2,1,2,0,0,2,5
22022,203200,justin holiday,DEN,2023-03-02,0022200943,DAL vs. PHI,1610612742,11,0,2,0.0,0,2,0.0,0,0,,0,1,1,0,0,0,0,3,0
22022,203200,justin holiday,DEN,2023-02-28,0022200929,DAL vs. IND,1610612742,15,0,3,0.0,0,2,0.0,0,2,0.0,1,2,3,1,2,0,2,0,0
22022,203200,justin holiday,DEN,2023-02-26,0022200913,DAL vs. LAL,1610612742,28,2,5,0.4,2,5,0.4,0,0,,0,0,0,2,0,3,0,3,6
22022,203200,justin holiday,DEN,2023-02-23,0022200891,DAL vs. SAS,1610612742,21,5,7,0.714,5,6,0.833,0,0,,0,2,2,0,2,0,0,2,15
22022,203200,justin holiday,DEN,2023-02-01,0022200777,ATL @ PHX,1610612737,6,2,3,0.667,1,2,0.5,0,0,,0,0,0,1,0,0,0,1,5
22022,203200,justin holiday,DEN,2023-01-02,0022200558,ATL @ GSW,1610612737,5,0,1,0.0,0,1,0.0,0,0,,0,1,1,1,0,0,0,1,0
22022,203200,justin holiday,DEN,2022-12-28,0022200517,ATL vs. BKN,1610612737,8,0,1,0.0,0,1,0.0,0,0,,0,0,0,2,0,1,0,0,0
22022,203200,justin holiday,DEN,2022-12-27,0022200508,ATL @ IND,1610612737,7,1,5,0.2,1,3,0.333,0,0,,1,1,2,1,0,0,0,0,3
22022,203200,justin holiday,DEN,2022-12-23,0022200481,ATL vs. DET,1610612737,3,1,1,1.0,1,1,1.0,0,0,,0,1,1,0,0,0,0,0,3
22022,203200,justin holiday,DEN,2022-12-14,0022200416,ATL @ ORL,1610612737,20,1,1,1.0,0,0,,0,0,,0,0,0,2,0,1,0,2,2
22022,203200,justin holiday,DEN,2022-12-12,0022200404,ATL @ MEM,1610612737,19,2,7,0.286,2,6,0.333,0,0,,0,0,0,1,0,0,0,1,6
22022,203200,justin holiday,DEN,2022-12-11,0022200400,ATL vs. CHI,1610612737,5,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,1,0,0,0
22022,203200,justin holiday,DEN,2022-12-09,0022200380,ATL @ BKN,1610612737,11,0,1,0.0,0,1,0.0,0,0,,0,1,1,0,0,1,1,1,0
22022,203200,justin holiday,DEN,2022-12-07,0022200365,ATL @ NYK,1610612737,24,2,7,0.286,1,3,0.333,0,0,,0,1,1,0,1,1,1,1,5
22022,203200,justin holiday,DEN,2022-11-28,0022200299,ATL @ PHI,1610612737,21,6,8,0.75,4,5,0.8,0,0,,0,1,1,1,0,0,1,2,16
22022,203200,justin holiday,DEN,2022-11-25,0022200278,ATL @ HOU,1610612737,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
22022,203200,justin holiday,DEN,2022-11-21,0022200248,ATL @ CLE,1610612737,16,0,3,0.0,0,3,0.0,0,0,,0,0,0,1,0,0,0,2,0
22022,203200,justin holiday,DEN,2022-11-19,0022200235,ATL vs. TOR,1610612737,7,2,5,0.4,1,3,0.333,0,0,,0,0,0,0,0,0,1,0,5
22022,203200,justin holiday,DEN,2022-11-16,0022200214,ATL vs. BOS,1610612737,7,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,1,0,1,0
22022,203200,justin holiday,DEN,2022-11-12,0022200188,ATL @ PHI,1610612737,15,0,2,0.0,0,1,0.0,0,0,,0,3,3,1,0,1,1,2,0
22022,203200,justin holiday,DEN,2022-11-10,0022200173,ATL vs. PHI,1610612737,23,2,4,0.5,2,4,0.5,0,0,,1,3,4,0,0,0,3,1,6
22022,203200,justin holiday,DEN,2022-11-09,0022200162,ATL vs. UTA,1610612737,19,4,9,0.444,2,6,0.333,0,0,,0,2,2,0,0,0,2,2,10
22022,203200,justin holiday,DEN,2022-11-07,0022200149,ATL vs. MIL,1610612737,23,5,10,0.5,4,7,0.571,0,0,,0,0,0,0,0,0,0,1,14
22022,203200,justin holiday,DEN,2022-11-05,0022200134,ATL vs. NOP,1610612737,16,2,7,0.286,1,6,0.167,0,0,,0,1,1,0,2,0,1,1,5
22022,203200,justin holiday,DEN,2022-11-02,0022200110,ATL @ NYK,1610612737,15,1,4,0.25,1,3,0.333,0,0,,0,1,1,2,0,0,0,1,3
22022,203200,justin holiday,DEN,2022-10-31,0022200099,ATL @ TOR,1610612737,24,5,8,0.625,2,4,0.5,0,0,,0,0,0,1,0,1,0,2,12
22022,203200,justin holiday,DEN,2022-10-29,0022200085,ATL @ MIL,1610612737,13,4,5,0.8,2,3,0.667,0,0,,0,0,0,0,0,0,0,4,10
22022,203200,justin holiday,DEN,2022-10-28,0022200070,ATL @ DET,1610612737,26,2,8,0.25,0,6,0.0,0,0,,0,0,0,3,0,0,0,5,4
22022,203200,justin holiday,DEN,2022-10-26,0022200057,ATL @ DET,1610612737,22,1,3,0.333,0,1,0.0,0,0,,0,3,3,3,0,0,1,1,2
22022,203200,justin holiday,DEN,2022-10-23,0022200038,ATL vs. CHA,1610612737,17,1,7,0.143,1,5,0.2,0,0,,0,0,0,0,0,1,0,1,3
22022,203200,justin holiday,DEN,2022-10-21,0022200020,ATL vs. ORL,1610612737,20,3,8,0.375,3,6,0.5,0,0,,0,1,1,2,1,0,0,2,9
22022,203200,justin holiday,DEN,2022-10-19,0022200005,ATL vs. HOU,1610612737,19,1,5,0.2,1,4,0.25,0,0,,0,1,1,3,1,1,0,2,3
22022,202693,markieff morris,DAL,2023-04-09,0022201224,DAL vs. SAS,1610612742,27,4,17,0.235,2,11,0.182,0,0,,0,7,7,2,0,0,0,4,10
22022,202693,markieff morris,DAL,2023-04-07,0022201210,DAL vs. CHI,1610612742,8,5,6,0.833,3,4,0.75,0,0,,0,2,2,1,0,0,0,2,13
22022,202693,markieff morris,DAL,2023-03-27,0022201123,DAL @ IND,1610612742,11,1,3,0.333,1,2,0.5,0,0,,0,0,0,2,0,0,1,4,3
22022,202693,markieff morris,DAL,2023-03-13,0022201023,DAL vs. MEM,1610612742,5,2,2,1.0,0,0,,0,0,,0,0,0,0,0,0,1,0,4
22022,202693,markieff morris,DAL,2023-03-08,0022200988,DAL @ NOP,1610612742,3,0,1,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,1,0,0
