handicap,odds,participant_name,name,description,AwayTeam,HomeTeam,game_date,scoresMatch,hitsMatch,scores10,scores,Home
19.5,83.33333333333334,derrick white,Under,Total Points And Assists,BOS,MIL,2024-01-11,4.0,3.0,10.0,4.0,False
39.5,83.33333333333334,giannis antetokounmpo,Under,Total Points And Assists,BOS,MIL,2024-01-11,4.0,3.0,10.0,5.0,True
27.5,90.9090909090909,jaylen brown,Under,Total Points And Assists,BOS,MIL,2024-01-11,3.0,0.0,10.0,5.0,False
31.5,95.23809523809524,jayson tatum,Under,Total Points And Assists,BOS,MIL,2024-01-11,3.0,1.0,10.0,3.0,False
17.5,76.92307692307693,jrue holiday,Under,Total Points And Assists,BOS,MIL,2024-01-11,4.0,2.0,10.0,5.0,False
21.5,100.0,khris middleton,Under,Total Points And Assists,BOS,MIL,2024-01-11,3.0,3.0,10.0,3.0,True
21.5,83.33333333333334,kristaps porzingis,Under,Total Points And Assists,BOS,MIL,2024-01-11,1.0,0.0,10.0,5.0,False
9.5,86.95652173913044,malik beasley,Under,Total Points And Assists,BOS,MIL,2024-01-11,1.0,1.0,10.0,3.0,True
6.5,80.0,pat connaughton,Under,Total Points And Assists,BOS,MIL,2024-01-11,4.0,1.0,10.0,5.0,True
8.5,76.92307692307693,payton pritchard,Under,Total Points And Assists,BOS,MIL,2024-01-11,3.0,2.0,10.0,2.0,False
6.5,100.0,sam hauser,Under,Total Points And Assists,BOS,MIL,2024-01-11,4.0,1.0,10.0,5.0,False
16.5,95.23809523809524,bobby portis,Over,"Total Points, Rebounds And Assists",BOS,MIL,2024-01-11,3.0,1.0,10.0,3.0,True
19.5,90.9090909090909,brook lopez,Over,"Total Points, Rebounds And Assists",BOS,MIL,2024-01-11,4.0,2.0,10.0,6.0,True
35.5,95.23809523809524,damian lillard,Over,"Total Points, Rebounds And Assists",BOS,MIL,2024-01-11,1.0,1.0,10.0,5.0,True
23.5,83.33333333333334,derrick white,Over,"Total Points, Rebounds And Assists",BOS,MIL,2024-01-11,4.0,1.0,10.0,6.0,False
52.5,86.95652173913044,giannis antetokounmpo,Over,"Total Points, Rebounds And Assists",BOS,MIL,2024-01-11,4.0,1.0,10.0,5.0,True
